address_line_1,address_line_2,city,fax,friday_close,friday_open,has_beer_cold_room,has_bilingual_services,has_parking,has_product_consultant,has_special_occasion_permits,has_tasting_bar,has_transit_access,has_vintages_corner,has_wheelchair_accessability,id,inventory_count,inventory_price,inventory_volume_in_milliliters,is_dead,lat,long,monday_close,monday_open,name,postal_code,products_count,saturday_close,saturday_open,store_no,sunday_close,sunday_open,tags,telephone,thursday_close,thursday_open,tuesday_close,tuesday_open,wednesday_close,wednesday_open
60 Carlton St,,Toronto,(416) 599-1950,1320.0,570.0,False,True,False,True,False,True,False,True,True,614,36594,55628917,25846294,False,43.6621,-79.3803,1260.0,570.0,Carlton & Church,M5B2H5,1767,1320.0,570.0,614,1080.0,660.0,carlton church 60 st toronto central toronto-central torontocentral m5b2h5,(416) 599-1967,1320.0,570.0,1320.0,570.0,1320.0,570.0
277 Queen Street North,P.O. Box 489,Paisley,(519) 353-5343,1200.0,600.0,False,False,True,False,True,False,False,False,True,615,6364,8042738,6946589,False,44.3074,-81.2732,,,County Road 3 & 10,N0G2N0,448,1080.0,600.0,615,,,county road 3 10 277 queen street north po box 489 paisley n0g2n0,(519) 353-5343,1080.0,600.0,1080.0,600.0,1080.0,600.0
969 Fort William Road,,Thunder Bay,(807) 623-8494,1260.0,600.0,False,False,True,True,True,False,True,True,True,616,46671,80951501,39709871,False,48.4018,-89.2393,1260.0,600.0,Ft William & Main,P7B3A6,2279,1260.0,600.0,616,1080.0,660.0,ft william main 969 fort road thunder bay p7b3a6,(807) 623-8484,1260.0,600.0,1260.0,600.0,1260.0,600.0
721 Ottawa Street South,Alpine Centre Plaza,Kitchener,(519) 576-9468,1260.0,600.0,False,False,True,True,True,False,True,True,True,617,63764,94973140,54085402,False,43.4243,-80.483,1260.0,600.0,Ottawa & Homer Watson,N2E0A9,2909,1260.0,600.0,617,1080.0,660.0,ottawa homer watson 721 street south alpine centre plaza kitchener n2e0a9,(519) 576-4523,1260.0,600.0,1260.0,600.0,1260.0,600.0
2181 Steeles Ave W Unit 17,,North York,(416) 736-0609,1260.0,600.0,True,False,True,True,True,False,True,True,True,618,39551,71035272,30889451,False,43.7838,-79.4789,1260.0,600.0,Steeles & Dufferin,M3J3N2,2495,1260.0,600.0,618,1080.0,660.0,steeles dufferin 2181 ave w unit 17 toronto north toronto-north torontonorth york m3j3n2,(416) 736-8495,1260.0,600.0,1260.0,600.0,1260.0,600.0
5100 Erin Mills Parkway,Suite 5035,Mississauga,(905) 607-7901,1320.0,570.0,False,True,False,True,True,True,True,True,False,619,61612,102021362,48318875,False,43.5553,-79.7114,1320.0,570.0,Erin Mills & Eglinton,L5M4Z5,3339,1320.0,570.0,619,1080.0,660.0,erin mills eglinton 5100 parkway suite 5035 mississauga l5m4z5,(905) 607-7900,1320.0,570.0,1320.0,570.0,1320.0,570.0
1024 Highway #9,P.O. Box 219,Mildmay,(519) 367-3112,1260.0,600.0,True,False,True,False,True,False,False,False,True,621,12806,20426594,16886716,False,44.039,-81.1107,1080.0,600.0,Provincial Hwy. 9 & Absalom St.,N0G2J0,919,1080.0,600.0,621,1080.0,660.0,provincial hwy 9 absalom st 1024 highway #9 po box 219 mildmay n0g2j0,(519) 367-5608,1080.0,600.0,1080.0,600.0,1080.0,600.0
24 London Road,P.O. Box 09,Hensall,(519) 263-3004,1080.0,600.0,False,False,True,False,False,False,False,False,True,622,4531,7035150,5278612,False,43.4406,-81.5004,,,Hwy. 4 & 84,N0M1X0,428,1080.0,600.0,622,,,hwy 4 84 24 london road po box 09 hensall n0m1x0,(519) 263-3003,1080.0,600.0,1080.0,600.0,1080.0,600.0
8783 Yonge Street,,Richmond Hill,(905) 886-3611,1260.0,600.0,False,False,True,True,True,False,True,True,True,623,59673,114903654,46561163,False,43.8424,-79.4299,1260.0,600.0,Yonge & Hwy 7,L4C6Z1,3101,1260.0,540.0,623,1080.0,660.0,yonge hwy 7 8783 street richmond hill l4c6z1,(905) 886-3511,1260.0,600.0,1260.0,600.0,1260.0,600.0
4220 Innes Rd,Unit #1 Building F,Orleans,(613) 837-7026,1320.0,570.0,False,True,True,True,True,True,True,True,True,624,96826,151854430,74734128,False,45.456,-75.4965,1320.0,570.0,Innes & Tenth Line,K4A5E6,3536,1320.0,570.0,624,1080.0,660.0,innes tenth line 4220 rd unit #1 building f ottawa orleans ottawa-orleans ottawaorleans k4a5e6,(613) 837-5527,1320.0,570.0,1320.0,570.0,1320.0,570.0
336 B Rue Lafontaine Road West,Tiny,Lafontaine,(705) 533-4080,1080.0,600.0,True,True,True,False,False,False,False,True,True,626,12315,18409363,12709609,False,44.7586,-80.0529,1080.0,600.0,Conc 16 & County Rd 26,L9M0H1,979,1080.0,600.0,626,1080.0,660.0,conc 16 county rd 26 336 b rue lafontaine road west tiny l9m0h1,(705) 533-4080,1080.0,600.0,1080.0,600.0,1080.0,600.0
1520 Dundas Street East,,Mississauga,(905) -       ,1320.0,570.0,True,True,False,True,False,False,False,True,True,627,59585,89734986,43757605,False,43.6118,-79.5795,1320.0,570.0,Dixie & Dundas St E,L4X1L4,2984,1320.0,570.0,627,1080.0,660.0,dixie dundas st e 1520 street east mississauga l4x1l4,(905) 566-8359,1320.0,570.0,1320.0,570.0,1320.0,570.0
"1520 Major Mackenzie Dr. E.,",,Richmond Hill,(905) 884-4701,1260.0,600.0,False,False,True,True,True,False,True,True,True,629,43054,88118152,35907601,False,43.8806,-79.3926,1260.0,600.0,Major Mackenzie & Leslie,L4S0A1,2663,1260.0,600.0,629,1080.0,660.0,major mackenzie leslie 1520 dr e richmond hill l4s0a1,(905) 884-4700,1260.0,600.0,1260.0,600.0,1260.0,600.0
15830 Bayview Ave.,,Aurora,(905) 727-7122,1320.0,600.0,False,False,True,True,True,False,False,True,True,630,63717,109816848,47907422,False,44.0204,-79.449,1320.0,600.0,Bayview & St John,L4G7Y3,3441,1320.0,600.0,630,1080.0,660.0,bayview st john 15830 ave aurora l4g7y3,(905) 727-7288,1320.0,600.0,1320.0,600.0,1320.0,600.0
830 Main Street East,,Milton,(905) 864-8842,1320.0,570.0,False,True,False,True,True,False,False,True,True,631,62716,103411481,51749336,False,43.5267,-79.8679,1320.0,570.0,Main Street & Thompson Road,L9T0J4,2746,1320.0,570.0,631,1080.0,660.0,main street thompson road 830 east milton l9t0j4,(905) 864-7030,1320.0,570.0,1320.0,570.0,1320.0,570.0
8260 Hwy. # 27,,Woodbridge,(905) 264-7742,1260.0,570.0,False,False,True,True,True,False,False,True,True,632,81370,154912310,66913555,False,43.7845,-79.6253,1260.0,570.0,Hwy 27 & Innovation Drive,L4H0R9,3704,1260.0,570.0,632,1080.0,660.0,hwy 27 innovation drive 8260 # woodbridge l4h0r9,(905) 264-7366,1260.0,570.0,1260.0,570.0,1260.0,570.0
3730 Lakeshore Blvd. West,,Etobicoke,(416) -       ,1260.0,600.0,True,False,False,True,False,False,False,True,True,633,46397,72692914,36154872,False,43.5941,-79.5393,1260.0,600.0,Lakeshore Blvd West & Browns Line,M8W1N6,2451,1260.0,600.0,633,1080.0,660.0,lakeshore blvd west browns line 3730 toronto etobicoke toronto-etobicoke torontoetobicoke m8w1n6,(416) 368-5024,1260.0,600.0,1260.0,600.0,1260.0,600.0
50 Clair Road East,,Guelph,(519) 836-9737,1260.0,600.0,False,False,False,True,True,False,True,True,False,634,41803,68522691,32198727,False,43.5017,-80.1878,1260.0,600.0,Clair & Gordon,N1L0G6,2347,1260.0,600.0,634,1080.0,660.0,clair gordon 50 road east guelph n1l0g6,(519) 836-6492,1260.0,600.0,1260.0,600.0,1260.0,600.0
9310 Bathurst Street,,Maple,(905) 303-9295,1260.0,600.0,False,False,True,False,True,False,True,True,True,635,32939,58275010,27583221,False,43.8486,-79.4594,1260.0,600.0,Bathurst & Rutherford,L6A4N9,2213,1260.0,600.0,635,1080.0,660.0,bathurst rutherford 9310 street maple l6a4n9,(905) 303-9290,1260.0,600.0,1260.0,600.0,1260.0,600.0
333 Eglinton Avenue West,Eglinton Place,Toronto,(416) 488-4740,1260.0,600.0,False,True,False,False,False,False,True,True,True,636,15187,22539182,11140653,False,43.7042,-79.4093,1260.0,600.0,Eglinton & Avenue Road,M5N1A1,1005,1260.0,600.0,636,1080.0,660.0,eglinton avenue road 333 west place toronto central toronto-central torontocentral m5n1a1,(416) 488-4700,1260.0,600.0,1260.0,600.0,1260.0,600.0
"1563 Steeles Avenue East, on",Laureleaf,North York,(416) 250-9233,1260.0,600.0,False,True,True,False,False,False,True,True,True,637,24509,38286903,20021810,False,43.8054,-79.3842,1260.0,600.0,Steeles & Laureleaf,M2M3Y7,1511,1260.0,600.0,637,1080.0,660.0,steeles laureleaf 1563 avenue east on toronto north toronto-north torontonorth york m2m3y7,(416) 250-9200,1260.0,600.0,1260.0,600.0,1260.0,600.0
858 March Road,,Kanata,(613) 592-4411,1320.0,570.0,True,True,False,False,False,True,False,True,True,638,48583,68912821,40301491,False,45.3583,-75.9359,1320.0,570.0,March & Maxwell Bridge,K2W0C9,2440,1320.0,570.0,638,1080.0,660.0,march maxwell bridge 858 road ottawa kanata ottawa-kanata ottawakanata k2w0c9,(613) 592-1594,1320.0,570.0,1320.0,570.0,1320.0,570.0
549 College Street,,Toronto,(416) 922-8721,1260.0,600.0,False,True,False,False,False,False,False,False,False,639,22000,28314492,14667192,False,43.6554,-79.4118,1260.0,600.0,College & Bathurst,M6G1A9,1143,1260.0,600.0,639,1080.0,660.0,college bathurst 549 street toronto central toronto-central torontocentral m6g1a9,(416) 922-8711,1260.0,600.0,1260.0,600.0,1260.0,600.0
3017 Argentia Road,,Mississauga,(905) 785-1187,1260.0,600.0,True,False,True,False,False,False,True,True,True,640,34528,62442212,28312610,False,43.5974,-79.7874,1260.0,600.0,Winston Churchill & 401,L5N8P7,2461,1260.0,600.0,640,1080.0,660.0,winston churchill 401 3017 argentia road mississauga l5n8p7,(905) 785-1138,1260.0,600.0,1260.0,600.0,1260.0,600.0
501 Appleby Line,,Burlington,(905) 639-1931,1320.0,600.0,True,False,True,True,True,False,True,True,True,641,50325,92665492,40336269,False,43.3692,-79.7554,1320.0,600.0,Appleby Line & New Street,L7L2Y1,3182,1320.0,600.0,641,1080.0,660.0,appleby line new street 501 burlington l7l2y1,(905) 639-0337,1320.0,600.0,1320.0,600.0,1320.0,600.0
1115 Lodestar Road,,North York,(416) 633-5582,1260.0,600.0,False,True,True,False,False,False,False,True,False,642,35563,54599899,29914225,False,43.7592,-79.4655,1260.0,600.0,Allen Rd & Rimrock,M3J3C1,1803,1260.0,600.0,642,1080.0,660.0,allen rd rimrock 1115 lodestar road toronto north toronto-north torontonorth york m3j3c1,(416) 633-6197,1260.0,600.0,1260.0,600.0,1260.0,600.0
808 York Mills Road,,North York,(416) 444-3710,1320.0,600.0,True,True,False,True,False,False,True,True,True,643,42797,80074671,34406730,False,43.7541,-79.3568,1320.0,600.0,York Mills & Leslie,M3B1X8,2643,1320.0,600.0,643,1080.0,660.0,york mills leslie 808 road toronto north toronto-north torontonorth m3b1x8,(416) 444-3700,1320.0,600.0,1320.0,600.0,1320.0,600.0
1067 Ontario Street,Suite B6,Stratford,(519) 271-5072,1260.0,600.0,True,False,True,True,False,True,True,False,False,644,35401,47902342,27435857,False,43.3699,-80.9447,1260.0,600.0,Ontario Street & C.H. Meir Blvd,N5A6W6,1958,1200.0,600.0,644,1080.0,660.0,ontario street ch meir blvd 1067 suite b6 stratford n5a6w6,(519) 271-5115,1260.0,600.0,1260.0,600.0,1260.0,600.0
981 Wellington Street West,,Ottawa,(613) 729-8709,1260.0,570.0,False,True,False,False,False,False,True,False,True,645,34523,39982590,23937327,False,45.4058,-75.723,1260.0,570.0,Wellington and Somerset Street West,K1Y2Y1,1458,1260.0,570.0,645,1080.0,660.0,wellington and somerset street west 981 ottawa k1y2y1,(613) 729-1275,1260.0,570.0,1260.0,570.0,1260.0,570.0
777 Bay Street,,Toronto,(416) 593-5273,1260.0,540.0,False,True,False,False,False,False,True,True,False,646,33185,42445778,22996658,False,43.6605,-79.3846,1260.0,540.0,College & Bay,M5G2C8,1607,1080.0,540.0,646,1080.0,660.0,college bay 777 street toronto central toronto-central torontocentral m5g2c8,(416) 593-9076,1260.0,540.0,1260.0,540.0,1260.0,540.0
1025 Bronte Street South,,Milton,(905) 636-7010,1260.0,570.0,False,False,False,True,False,False,False,True,False,649,40288,75814625,30951795,False,43.4871,-79.8585,1260.0,570.0,Bronte St S. & Louis St Laurent,L9T8X3,2888,1260.0,570.0,649,1080.0,660.0,bronte st s louis laurent 1025 street south milton l9t8x3,(905) 636-7691,1260.0,570.0,1260.0,570.0,1260.0,570.0
1524 Bayview Avenue,,Toronto,(416) 483-8925,1260.0,600.0,False,True,False,False,False,False,True,False,True,650,19928,28592697,15379242,False,43.7041,-79.3747,1260.0,600.0,Bayview & Millwood,M4G3B4,1087,1260.0,600.0,650,1080.0,660.0,bayview millwood 1524 avenue toronto central toronto-central torontocentral m4g3b4,(416) 483-4700,1260.0,600.0,1260.0,600.0,1260.0,600.0
111 St. Clair Avenue West,,Toronto,(416) 925-4858,1260.0,600.0,False,True,False,False,False,False,True,True,True,651,28333,43393088,18899696,False,43.6871,-79.3996,1260.0,600.0,Avenue Rd & St. Clair W,M4V1N5,1747,1260.0,600.0,651,1080.0,660.0,avenue rd st clair w 111 west toronto central toronto-central torontocentral m4v1n5,(416) 925-3156,1260.0,600.0,1260.0,600.0,1260.0,600.0
1099 Marcus Drive,,Sudbury,(705) 560-5937,1260.0,600.0,True,True,True,True,False,False,False,True,False,652,40151,67734039,33107888,False,46.5009,-80.9469,1260.0,600.0,Kingsway & Barrydowne Rd.,P3B4K6,2642,1260.0,600.0,652,1080.0,660.0,kingsway barrydowne rd 1099 marcus drive sudbury p3b4k6,(705) 560-4652,1260.0,600.0,1260.0,600.0,1260.0,600.0
1437 King Street East,,Courtice,(905) 576-7334,1320.0,570.0,True,False,True,True,False,False,True,True,False,653,46919,75871627,40545413,False,43.9071,-78.8082,1320.0,570.0,King St E & Darlington,L1E2J7,2470,1320.0,570.0,653,1080.0,660.0,king st e darlington 1437 street east courtice l1e2j7,(905) 576-8074,1320.0,570.0,1320.0,570.0,1320.0,570.0
1044 Division Street,,Kingston,(613) 547-2865,1260.0,570.0,True,False,True,False,True,False,True,False,False,654,34716,55931207,27431667,False,44.2627,-76.5008,1260.0,570.0,Division St. & John Counter Blvd.,K7K0C3,1972,1260.0,570.0,654,1080.0,660.0,division st john counter blvd 1044 street kingston k7k0c3,(613) 547-6079,1260.0,570.0,1260.0,570.0,1260.0,570.0
"9445 Mississauga Rd.,",,Brampton,(905) 456-6512,1320.0,570.0,True,False,False,True,True,False,False,False,False,655,39306,76032855,32569068,False,43.6583,-79.8165,1320.0,570.0,Mississauga Rd & William Pkwy,L6X0Z8,2430,1320.0,570.0,655,1080.0,660.0,mississauga rd william pkwy 9445 brampton l6x0z8,(905) 456-8145,1320.0,570.0,1320.0,570.0,1320.0,570.0
619 Queen Street West,,Toronto,(416) -       ,1320.0,600.0,False,False,False,False,False,False,True,False,False,656,23191,30331114,17474401,False,43.6476,-79.4015,1320.0,600.0,Queen & Portland,M5V2B7,895,1320.0,600.0,656,1080.0,660.0,queen portland 619 street west toronto central toronto-central torontocentral m5v2b7,(416) 363-6604,1320.0,600.0,1320.0,600.0,1320.0,600.0
502 Lawrence Avenue West,,North York,(416) 785-4524,1260.0,600.0,False,False,False,False,False,False,True,True,True,657,47790,74731206,35689453,False,43.7201,-79.4305,1260.0,600.0,Bathurst and Lawrence,M6A1A1,2185,1260.0,600.0,657,1080.0,660.0,bathurst and lawrence 502 avenue west toronto north toronto-north torontonorth york m6a1a1,(416) 785-8851,1260.0,600.0,1260.0,600.0,1260.0,600.0
94 First Commerce Drive,,Aurora,(905) 751-1557,1260.0,600.0,True,False,False,True,False,False,False,True,False,658,55648,103018754,46209893,False,44.0127,-79.4179,1260.0,600.0,Leslie & Wellington,L4G0H5,3163,1260.0,600.0,658,1080.0,660.0,leslie wellington 94 first commerce drive aurora l4g0h5,(905) 751-0684,1260.0,600.0,1260.0,600.0,1260.0,600.0
2963 Kingston Road,,Scarborough,(416) 266-9180,1260.0,600.0,True,False,True,False,True,False,True,True,True,660,45769,65421161,35552536,False,43.7247,-79.2316,1260.0,600.0,Kingston & Mccowan,M1M1P1,2172,1320.0,570.0,660,1080.0,660.0,kingston mccowan 2963 road toronto scarborough toronto-scarborough torontoscarborough m1m1p1,(416) 266-6401,1260.0,600.0,1260.0,600.0,1260.0,600.0
"11785 Bramalea Rd, Building C2",,Brampton,(905) 458-3907,1260.0,570.0,False,False,False,True,True,False,True,False,False,661,44671,90280103,36093437,False,43.7722,-79.7794,1260.0,570.0,Bramalea & Mayfield,L6R3S9,2476,1260.0,570.0,661,1080.0,660.0,bramalea mayfield 11785 rd building c2 brampton l6r3s9,(905) 458-6327,1260.0,570.0,1260.0,570.0,1260.0,570.0
1191 Wilson St. W,,Ancaster,(905) 648-9547,1260.0,600.0,True,False,False,False,False,False,False,False,False,665,42556,65604276,34732188,False,43.1967,-80.0219,1260.0,600.0,Hwy. 2 & Mcclure Rd.,L9G0E8,2392,1260.0,600.0,665,1080.0,660.0,hwy 2 mcclure rd 1191 wilson st w ancaster l9g0e8,(905) 648-5301,1260.0,600.0,1260.0,600.0,1260.0,600.0
1550 Upper James St,"South Hamilton Square, Unit 11",Hamilton,(905) 385-8062,1260.0,600.0,True,False,False,False,False,False,False,False,False,667,41379,63370493,34590448,False,43.205,-79.8929,1260.0,600.0,Upper James & Rymal,L9B1J5,2333,1260.0,600.0,667,1080.0,660.0,upper james rymal 1550 st south hamilton square unit 11 l9b1j5,(905) 385-3106,1260.0,600.0,1260.0,600.0,1260.0,600.0
2218 Lake Shore Blvd W,,Etobicoke,(416) -       ,1260.0,600.0,False,False,False,False,False,False,True,False,True,669,14632,24863128,10837605,False,43.6227,-79.482,1260.0,600.0,Lake Shore & Park Lawn,M8V0C1,819,1260.0,600.0,669,1080.0,660.0,lake shore park lawn 2218 blvd w toronto etobicoke toronto-etobicoke torontoetobicoke m8v0c1,(416) 201-0226,1260.0,600.0,1260.0,600.0,1260.0,600.0
4305 Strandherd Drive,,Ottawa,(613) 825-4606,1260.0,570.0,True,True,True,True,False,False,True,False,True,670,57214,90460116,45976714,False,45.2687,-75.7813,1260.0,570.0,Strandherd Drive & Maravista Drive,K2J6E5,2745,1260.0,570.0,670,1080.0,660.0,strandherd drive maravista 4305 ottawa k2j6e5,(613) 825-0390,1260.0,570.0,1260.0,570.0,1260.0,570.0
1700 King Road,Unit #55 Building B,King City,(905) 833-9049,1260.0,600.0,True,False,True,False,False,False,True,True,True,671,29826,50245547,24632970,False,43.9345,-79.5068,1260.0,600.0,King Road & Dufferin Street,L7B0N1,1986,1260.0,600.0,671,1080.0,660.0,king road dufferin street 1700 unit #55 building b city l7b0n1,(905) 833-0641,1260.0,600.0,1260.0,600.0,1260.0,600.0
776 Queen Street East,,Toronto,(416) 465-6947,1260.0,600.0,False,False,False,False,False,False,False,False,False,673,26727,32046848,17764078,False,43.6596,-79.3476,1260.0,600.0,Queen & Broadview,M4M1H4,1342,1260.0,570.0,673,1080.0,660.0,queen broadview 776 street east toronto central toronto-central torontocentral m4m1h4,(416) 465-6943,1260.0,600.0,1260.0,600.0,1260.0,600.0
15 York Street,,Toronto,(416) 594-6556,1260.0,600.0,False,True,False,False,False,False,True,True,True,677,28594,37265040,19578395,False,43.6422,-79.3808,1260.0,600.0,York & Lake Shore,M5J0A3,1397,1260.0,600.0,677,1080.0,660.0,york lake shore 15 street toronto central toronto-central torontocentral m5j0a3,(416) 594-3838,1260.0,600.0,1260.0,600.0,1260.0,600.0
2803 Dundas St W Toronto,,Etobicoke,(416) 762-8671,1260.0,600.0,False,False,False,False,False,False,True,True,True,685,31365,41288025,22913713,False,43.6653,-79.4626,1260.0,600.0,Keele St & Dundas St,M6P1Y6,1661,1260.0,600.0,685,1080.0,660.0,keele st dundas 2803 w toronto etobicoke toronto-etobicoke torontoetobicoke m6p1y6,(416) 762-0384,1260.0,600.0,1260.0,600.0,1260.0,600.0
379 Gorham Road,,Fort Erie-Ridgeway,(905) 894-0273,1200.0,600.0,False,False,False,False,False,False,False,False,False,690,0,0,0,True,42.8863,-79.0599,1080.0,600.0,Gorham Road & Dominion Road,L0S1N0,0,1080.0,600.0,690,1080.0,660.0,gorham road dominion 379 fort erie ridgeway erie-ridgeway erieridgeway l0s1n0,(905) 894-9387,1080.0,600.0,1080.0,600.0,1080.0,600.0
5150 Innes Road,,Orleans,(613) 834-4610,1260.0,570.0,True,True,True,True,False,False,True,True,True,694,41208,65788176,34981694,False,45.4689,-75.4557,1260.0,570.0,Innes & Trim Rd,K4A0G4,2268,1260.0,570.0,694,1080.0,660.0,innes trim rd 5150 road ottawa orleans ottawa-orleans ottawaorleans k4a0g4,(613) 834-9228,1260.0,570.0,1260.0,570.0,1260.0,570.0
629 Victoria St W,,Whitby,(905) 665-7131,1260.0,570.0,True,False,True,False,False,False,False,True,False,695,32942,53281466,29296675,False,43.8594,-78.9465,1260.0,570.0,Victoria Street & Gordon Street,L1N0E4,2227,1260.0,570.0,695,1080.0,660.0,victoria street gordon 629 st w whitby l1n0e4,(905) 665-2613,1260.0,570.0,1260.0,570.0,1260.0,570.0
1986 Queen Street East,Queen and Waverley,Toronto,(416) 690-9360,1260.0,600.0,True,True,False,True,False,False,True,True,True,697,46047,65425368,32324677,False,43.6702,-79.3005,1260.0,600.0,Queen & Bellefair,M4L1J2,2321,1260.0,540.0,697,1080.0,660.0,queen bellefair 1986 street east and waverley toronto central toronto-central torontocentral m4l1j2,(416) 690-9876,1260.0,600.0,1260.0,600.0,1260.0,600.0
65 Square One Drive,,Mississauga,(905) 897-7501,1260.0,600.0,False,True,False,True,True,False,True,True,True,698,41630,71168280,34021654,False,43.5974,-79.6432,1260.0,600.0,Square One Dr & Rathburn,L5B0E2,2389,1260.0,600.0,698,1080.0,660.0,square one dr rathburn 65 drive mississauga l5b0e2,(905) 897-7500,1260.0,600.0,1260.0,600.0,1260.0,600.0
4460 Limebank Rd.,"Ottawa,",Ottawa,(613) 822-9971,1260.0,570.0,True,True,True,True,False,True,True,True,True,699,45549,70544958,34946371,False,45.2883,-75.672,1260.0,570.0,Limebank & Spratt,K1V2N8,2291,1260.0,570.0,699,1080.0,660.0,limebank spratt 4460 rd ottawa k1v2n8,(613) 822-9232,1260.0,570.0,1260.0,570.0,1260.0,570.0
21 William Kitchen Rd H2,Kennedy Commons,Scarborough,(416) 297-8905,1260.0,600.0,False,True,True,False,False,False,True,True,True,700,45184,76653518,38132176,False,43.774,-79.2797,1260.0,600.0,Kennedy & 401,M1P5B7,2380,1260.0,600.0,700,1080.0,660.0,kennedy 401 21 william kitchen rd h2 commons toronto scarborough toronto-scarborough torontoscarborough m1p5b7,(416) 297-8178,1260.0,600.0,1260.0,600.0,1260.0,600.0
